period,employee_id,client_id,project_id,available_hours,worked_hours,billable_hours,non_billable_hours,overtime_hours
2026-11,E0009,C004,P034,160.0,121,98,23,0
2026-11,E0254,C012,P019,160.0,122,95,27,0
2026-11,E0034,C008,P003,160.0,123,106,17,0
2026-11,E0380,C003,P034,160.0,141,100,41,0
2026-11,E0043,C003,P018,160.0,135,96,39,0
2026-11,E0479,C001,P004,160.0,112,92,20,0
2026-11,E0435,C001,P022,160.0,124,100,24,0
2026-11,E0351,C007,P013,160.0,92,65,27,0
2026-11,E0224,C006,P006,160.0,95,62,33,0
2026-11,E0473,C003,P032,160.0,107,85,22,0
2026-11,E0270,C008,P033,160.0,194,167,27,34
2026-11,E0179,C009,P012,160.0,190,133,57,30
2026-11,E0210,C012,P026,160.0,163,152,11,3
2026-11,E0192,C007,P003,160.0,130,89,41,0
2026-11,E0411,C005,P014,160.0,107,71,36,0
2026-11,E0008,C005,P026,160.0,144,107,37,0
2026-11,E0248,C011,P026,160.0,156,126,30,0
2026-11,E0137,C004,P027,160.0,126,87,39,0
2026-11,E0054,C012,P013,160.0,154,115,39,0
2026-11,E0378,C005,P007,160.0,115,94,21,0
2026-11,E0466,C004,P016,160.0,130,93,37,0
2026-11,E0025,C007,P004,160.0,138,97,41,0
2026-11,E0205,C008,P032,160.0,191,139,52,31
2026-11,E0070,C010,P022,160.0,123,80,43,0
2026-11,E0264,C001,P005,160.0,206,193,13,46
2026-11,E0408,C010,P026,160.0,155,128,27,0
2026-11,E0195,C011,P012,160.0,208,193,15,48
2026-11,E0158,C006,P011,160.0,120,107,13,0
2026-11,E0079,C003,P032,160.0,116,84,32,0
2026-11,E0234,C005,P010,160.0,126,100,26,0
2026-11,E0379,C006,P014,160.0,145,97,48,0
2026-11,E0197,C002,P011,160.0,187,162,25,27
2026-11,E0375,C005,P029,160.0,129,109,20,0
2026-11,E0488,C011,P007,160.0,167,129,38,7
2026-11,E0018,C010,P026,160.0,193,176,17,33
2026-11,E0207,C004,P014,160.0,151,120,31,0
2026-11,E0236,C006,P033,160.0,172,123,49,12
2026-11,E0306,C011,P030,160.0,124,95,29,0
2026-11,E0065,C012,P030,160.0,155,119,36,0
2026-11,E0228,C001,P006,160.0,161,115,46,1
2026-11,E0115,C003,P035,160.0,111,78,33,0
2026-11,E0463,C002,P027,160.0,122,106,16,0
2026-11,E0110,C007,P017,160.0,137,104,33,0
2026-11,E0410,C001,P032,160.0,104,98,6,0
2026-11,E0307,C002,P027,160.0,126,85,41,0
2026-11,E0483,C002,P001,160.0,140,115,25,0
2026-11,E0420,C011,P035,160.0,108,84,24,0
2026-11,E0321,C005,P004,160.0,190,126,64,30
2026-11,E0311,C001,P034,160.0,170,118,52,10
2026-11,E0246,C011,P007,160.0,233,158,75,73
2026-11,E0164,C004,P019,160.0,113,81,32,0
2026-11,E0012,C011,P008,160.0,156,109,47,0
2026-11,E0186,C008,P016,160.0,126,89,37,0
2026-11,E0382,C006,P021,160.0,116,92,24,0
2026-11,E0478,C001,P016,160.0,168,117,51,8
2026-11,E0199,C003,P017,160.0,146,130,16,0
2026-11,E0082,C009,P022,160.0,135,103,32,0
2026-11,E0335,C009,P032,160.0,152,106,46,0
2026-11,E0229,C010,P001,160.0,123,100,23,0
2026-11,E0061,C009,P003,160.0,122,94,28,0
2026-11,E0078,C005,P005,160.0,127,88,39,0
2026-11,E0325,C009,P011,160.0,174,157,17,14
2026-11,E0377,C003,P022,160.0,171,140,31,11
2026-11,E0449,C012,P022,160.0,112,88,24,0
2026-11,E0058,C010,P031,160.0,188,127,61,28
2026-11,E0240,C011,P034,160.0,144,122,22,0
2026-11,E0129,C002,P010,160.0,155,121,34,0
2026-11,E0299,C012,P011,160.0,-8,97,30,0
2026-11,E0184,C005,P029,160.0,145,99,46,0
2026-11,E0272,C004,P031,160.0,116,91,25,0
2026-11,E0230,C006,P009,160.0,125,99,26,0
2026-11,E0331,C011,P022,160.0,166,157,9,6
2026-11,E0159,C010,P033,160.0,166,128,38,6
2026-11,E0141,C004,P026,160.0,157,138,19,0
2026-11,E0438,C007,P008,160.0,134,121,13,0
2026-11,E0327,C005,P017,160.0,112,84,28,0
2026-11,E0084,C003,P020,160.0,177,146,31,17
2026-11,E0107,C005,P020,160.0,169,127,42,9
2026-11,E0242,C002,P030,160.0,99,66,33,0
2026-11,E0170,C011,P012,160.0,167,158,9,7
2026-11,E0348,C007,P027,160.0,135,114,21,0
2026-11,E0238,C010,P012,160.0,162,121,41,2
2026-11,E0469,C003,P001,160.0,108,81,27,0
2026-11,E0155,C003,P024,160.0,128,98,30,0
2026-11,E0470,C007,P006,160.0,147,137,10,0
2026-11,E0282,C007,P013,160.0,190,125,65,30
2026-11,E0173,C008,P010,160.0,211,195,16,51
2026-11,E0157,C010,P006,160.0,147,97,50,0
2026-11,E0154,C010,P023,160.0,172,124,48,12
2026-11,E0044,C010,P003,160.0,150,136,14,0
2026-11,E0094,C012,P031,160.0,149,116,33,0
2026-11,E0100,C007,P024,160.0,158,104,54,0
2026-11,E0367,C011,P010,160.0,143,94,49,0
2026-11,E0213,C010,P003,160.0,165,141,24,5
2026-11,E0395,C001,P012,160.0,118,84,34,0
2026-11,E0298,C009,P008,160.0,143,95,48,0
2026-11,E0489,C005,P030,160.0,192,153,39,32
2026-11,E0167,C008,P028,160.0,174,155,19,14
2026-11,E0085,C001,P010,160.0,153,100,53,0
2026-11,E0338,C007,P012,160.0,170,145,25,10
2026-11,E0142,C007,P023,160.0,184,155,29,24
2026-11,E0355,C006,P017,160.0,96,72,24,0
2026-11,E0166,C002,P022,160.0,138,105,33,0
2026-11,E0427,C004,P029,160.0,128,91,37,0
2026-11,E0216,C008,P009,160.0,109,71,38,0
2026-11,E0416,C008,P030,160.0,197,146,51,37
2026-11,E0074,C009,P028,160.0,159,137,22,0
2026-11,E0456,C009,P028,160.0,169,145,24,9
2026-11,E0097,C005,P013,160.0,129,94,35,0
2026-11,E0500,C011,P009,160.0,137,123,14,0
2026-11,E0161,C008,P007,160.0,144,94,50,0
2026-11,E0051,C002,P016,160.0,154,106,48,0
2026-11,E0011,C002,P029,160.0,164,110,54,4
2026-11,E0099,C010,P033,160.0,100,93,7,0
2026-11,E0151,C001,P012,160.0,162,143,19,2
2026-11,E0332,C008,P018,160.0,139,121,18,0
2026-11,E0153,C009,P004,160.0,185,155,30,25
2026-11,E0092,C006,P019,160.0,178,149,29,18
2026-11,E0394,C007,P027,160.0,152,132,20,0
2026-11,E0275,C999,P024,160.0,145,128,17,0
2026-11,E0053,C004,P005,160.0,137,92,45,0
2026-11,E0388,C012,P024,160.0,155,123,32,0
2026-11,E0278,C003,P004,160.0,177,138,39,17
2026-11,E0309,C002,P011,160.0,146,119,27,0
2026-11,E0397,C009,P013,160.0,131,109,22,0
2026-11,E0285,C010,P017,160.0,145,130,15,0
2026-11,E0448,C001,P034,160.0,152,125,27,0
2026-11,E0415,C002,P026,160.0,116,81,35,0
2026-11,E0495,C010,P005,160.0,110,77,33,0
2026-11,E0326,C005,P011,160.0,131,111,20,0
2026-11,E0353,C004,P011,160.0,185,125,60,25
2026-11,E0428,C003,P002,160.0,175,160,15,15
2026-11,E0214,C005,P026,160.0,105,82,23,0
2026-11,E0459,C009,P031,160.0,121,92,29,0
2026-11,E0060,C003,P001,160.0,164,145,19,4
2026-11,E0144,C004,P009,160.0,134,124,10,0
2026-11,E0063,C012,P027,160.0,156,114,42,0
2026-11,E0498,C010,P013,160.0,106,95,11,0
2026-11,E0171,C008,P014,160.0,145,109,36,0
2026-11,E0365,C008,P029,160.0,142,106,36,0
2026-11,E0426,C011,P030,160.0,169,140,29,9
2026-11,E0076,C011,P035,160.0,154,139,15,0
2026-11,E0014,C011,P005,160.0,148,116,32,0
2026-11,E0421,C004,P032,160.0,101,66,35,0
2026-11,E0440,C004,P005,160.0,193,159,34,33
2026-11,E0477,C002,P019,160.0,162,141,21,2
2026-11,E0418,C007,P016,160.0,127,86,41,0
2026-11,E0376,C004,P019,160.0,147,121,26,0
2026-11,E0345,C005,P015,160.0,135,105,30,0
2026-11,E0033,C009,P030,160.0,139,113,26,0
2026-11,E0274,C007,P027,160.0,175,147,28,15
2026-11,E0339,C008,P001,160.0,121,90,31,0
2026-11,E0072,C002,P014,160.0,163,137,26,3
2026-11,E0128,C010,P014,160.0,176,143,33,16
2026-11,E0174,C007,P027,160.0,158,141,17,0
2026-11,E0467,C011,P002,160.0,141,116,25,0
2026-11,E0182,C011,P034,160.0,125,94,31,0
2026-11,E0122,C003,P020,160.0,128,101,27,0
2026-11,E0112,C010,P004,160.0,148,103,45,0
2026-11,E0168,C005,P033,160.0,97,91,6,0
2026-11,E0244,C010,P030,160.0,146,126,20,0
2026-11,E0313,C004,P029,160.0,166,129,37,6
2026-11,E0237,C008,P018,160.0,108,79,29,0
2026-11,E0260,C012,P025,160.0,174,143,31,14
2026-11,E0446,C001,P015,160.0,212,156,56,52
2026-11,E0445,C008,P025,160.0,143,108,35,0
2026-11,E0068,C006,P034,160.0,139,94,45,0
2026-11,E0281,C011,P014,160.0,141,126,15,0
2026-11,E0028,C012,P023,160.0,147,107,40,0
2026-11,E0177,C005,P030,160.0,137,124,13,0
2026-11,E0391,C004,P026,160.0,96,77,19,0
2026-11,E0087,C012,P010,160.0,141,107,34,0
2026-11,E0073,C008,P014,160.0,120,113,7,0
2026-12,E0179,C001,P004,160.0,149,115,34,0
2026-12,E0185,C008,P035,160.0,177,134,43,17
2026-12,E0140,C002,P008,160.0,121,108,13,0
2026-12,E0333,C010,P022,160.0,188,128,60,28
2026-12,E0112,C010,P004,160.0,135,122,13,0
2026-12,E0199,C003,P017,160.0,123,85,38,0
2026-12,E0175,C005,P019,160.0,162,120,42,2
2026-12,E0113,C011,P023,160.0,133,102,31,0
2026-12,E0481,C006,P022,160.0,143,117,26,0
2026-12,E0191,C004,P011,160.0,145,129,16,0
2026-12,E0305,C001,P027,160.0,160,130,30,0
2026-12,E0395,C001,P012,160.0,143,117,26,0
2026-12,E0233,C002,P002,160.0,140,130,10,0
2026-12,E0160,C001,P021,160.0,135,96,39,0
2026-12,E0153,C009,P004,160.0,157,111,46,0
2026-12,E0352,C012,P015,160.0,131,104,27,0
2026-12,E0241,C008,P020,160.0,178,140,38,18
2026-12,E0391,C004,P026,160.0,145,95,50,0
2026-12,E0386,C010,P005,160.0,102,70,32,0
2026-12,E0111,C006,P033,160.0,152,118,34,0
2026-12,E0447,C012,P029,160.0,156,125,31,0
2026-12,E0360,C007,P026,160.0,179,158,21,19
2026-12,E0457,C002,P020,160.0,126,110,16,0
2026-12,E0081,C008,P002,160.0,123,92,31,0
2026-12,E0467,C011,P002,160.0,161,127,34,1
2026-12,E0448,C001,P034,160.0,174,130,44,14
2026-12,E0403,C007,P014,160.0,125,86,39,0
2026-12,E0170,C011,P012,160.0,151,108,43,0
2026-12,E0496,C012,P025,160.0,143,119,24,0
2026-12,E0402,C006,P006,160.0,126,100,26,0
2026-12,E0473,C003,P032,160.0,142,122,20,0
2026-12,E0208,C003,P002,160.0,172,126,46,12
2026-12,E0416,C008,P030,160.0,145,98,47,0
2026-12,E0321,C005,P004,160.0,140,115,25,0
2026-12,E0327,C005,P017,160.0,160,142,18,0
2026-12,E0184,C005,P029,160.0,174,120,54,14
2026-12,E0119,C004,P034,160.0,120,88,32,0
2026-12,E0268,C002,P007,160.0,152,108,44,0
2026-12,E0341,C005,P015,160.0,136,117,19,0
2026-12,E0306,C007,P031,160.0,146,118,28,0
2026-12,E0101,C005,P029,160.0,162,127,35,2
2026-12,E0070,C006,P004,160.0,137,113,24,0
2026-12,E0422,C002,P033,160.0,94,88,6,0
2026-12,E0452,C011,P010,160.0,142,120,22,0
2026-12,E0168,C005,P033,160.0,169,155,14,9
2026-12,E0375,C005,P029,160.0,156,120,36,0
2026-12,E0144,C004,P009,160.0,142,117,25,0
2026-12,E0122,C003,P020,160.0,148,107,41,0
2026-12,E0483,C002,P001,160.0,146,127,19,0
2026-12,E0373,C012,P025,160.0,101,89,12,0
2026-12,E0193,C008,P027,160.0,148,120,28,0
2026-12,E0108,C007,P012,160.0,113,89,24,0
2026-12,E0380,C003,P034,160.0,173,144,29,13
2026-12,E0291,C002,P021,160.0,112,105,7,0
2026-12,E0214,C005,P026,160.0,134,107,27,0
2026-12,E0143,C005,P010,160.0,130,98,32,0
2026-12,E0223,C009,P032,160.0,183,141,42,23
2026-12,E0282,C007,P013,160.0,172,139,33,12
2026-12,E0419,C003,P007,160.0,88,70,18,0
2026-12,E0156,C007,P023,160.0,144,100,44,0
2026-12,E0334,C010,P031,160.0,116,79,37,0
2026-12,E0267,C012,P004,160.0,149,126,23,0
2026-12,E0316,C005,P006,160.0,161,124,37,1
2026-12,E0195,C011,P012,160.0,151,132,19,0
2026-12,E0087,C012,P010,160.0,163,123,40,3
2026-12,E0148,C008,P033,160.0,138,100,38,0
2026-12,E0356,C001,P022,160.0,151,111,40,0
2026-12,E0043,C003,P018,160.0,162,106,56,2
2026-12,E0147,C009,P032,160.0,133,89,44,0
2026-12,E0073,C008,P014,160.0,123,88,35,0
2026-12,E0215,C010,P012,160.0,128,113,15,0
2026-12,E0325,C008,P003,160.0,142,110,32,0
2026-12,E0224,C006,P006,160.0,145,111,34,0
2026-12,E0002,C001,P011,160.0,153,131,22,0
2026-12,E0040,C001,P009,160.0,126,109,17,0
2026-12,E0478,C001,P016,160.0,162,151,11,2
2026-12,E0426,C011,P030,160.0,190,148,42,30
2026-12,E0289,C010,P035,160.0,130,120,10,0
2026-12,E0420,C011,P035,160.0,206,138,68,46
2026-12,E0342,C005,P032,160.0,194,172,22,34
2026-12,E0159,C010,P033,160.0,145,119,26,0
2026-12,E0300,C010,P027,160.0,141,92,49,0
2026-12,E0431,C012,P003,160.0,128,95,33,0
2026-12,E0238,C010,P012,160.0,166,150,16,6
2026-12,E0116,C005,P018,160.0,146,100,46,0
2026-12,E0154,C010,P023,160.0,149,120,29,0
2026-12,E0030,C008,P025,160.0,124,90,34,0
2026-12,E0242,C002,P030,160.0,167,127,40,7
2026-12,E0370,C006,P020,160.0,139,121,18,0
2026-12,E0285,C010,P017,160.0,118,109,9,0
2026-12,E0350,C001,P018,160.0,143,112,31,0
2026-12,E0065,C012,P030,160.0,125,81,44,0
2026-12,E0277,C007,P004,160.0,179,121,58,19
2026/01,E0250,C008,P028,160.0,194,145,49,34
2026-12,E0221,C004,P012,160.0,144,123,21,0
2026-12,E0500,C011,P009,160.0,171,136,35,11
2026-12,E0071,C001,P024,160.0,171,158,13,11
2026-12,E0474,C007,P019,160.0,71,50,21,0
2026-12,E0107,C005,P020,160.0,128,95,33,0
2026-12,E0072,C002,P014,160.0,148,107,41,0
2026-12,E0465,C006,P033,160.0,134,99,35,0
2026-12,E0031,C001,P003,160.0,127,91,36,0
2026-12,E0024,C007,P031,160.0,173,121,52,13
2026-12,E0042,C011,P019,160.0,133,104,29,0
2026-12,E0485,C006,P029,160.0,153,122,31,0
2026-12,E0396,C006,P006,160.0,170,151,19,10
2026-12,E0324,C008,P006,160.0,180,119,61,20
2026-12,E0315,C002,P007,160.0,118,81,37,0
2026-12,E0155,C006,P025,160.0,120,88,32,0
2026-12,E0075,C008,P033,160.0,150,127,23,0
2026-12,E0059,C004,P016,160.0,96,73,23,0
2026-12,E0240,C011,P034,160.0,121,89,32,0
2026-12,E0458,C005,P025,160.0,176,142,34,16
2026-12,E0023,C008,P028,160.0,160,138,22,0
2026-12,E0408,C010,P026,160.0,142,96,46,0
2026-12,E0034,C008,P003,160.0,156,129,27,0
2026-12,E0006,C001,P007,160.0,162,145,17,2
2026-12,E0067,C011,P001,160.0,110,88,22,0
2026-12,E0443,C003,P022,160.0,133,108,25,0
2026-12,E0368,C001,P028,160.0,204,190,14,44
2026-12,E0410,C001,P032,160.0,179,164,15,19
2026-12,E0164,C004,P019,160.0,151,140,11,0
2026-12,E0246,C011,P007,160.0,152,103,49,0
2026-12,E0141,C004,P026,160.0,144,130,14,0
2026-12,E0136,C007,P019,160.0,101,80,21,0
2026-12,E0129,C002,P010,160.0,130,94,36,0
2026-12,E0355,C006,P017,160.0,155,134,21,0
2026-12,E0336,C011,P005,160.0,133,97,36,0
2026-12,E0405,C001,P032,160.0,119,89,30,0
2026-12,E0326,C005,P011,160.0,122,99,23,0
2026-12,E0204,C002,P024,160.0,180,122,58,20
2026-12,E0090,C003,P035,160.0,132,111,21,0
2026-12,E0012,C011,P008,160.0,174,150,24,14
2026-12,E0461,C012,P024,160.0,152,126,26,0
2026-12,E0344,C004,P012,160.0,139,108,31,0
2026-12,E0182,C011,P034,160.0,126,94,32,0
2026-12,E0476,C010,P014,160.0,161,143,18,1
2026-12,E0100,C007,P024,160.0,170,133,37,10
2026-12,E0219,C010,P017,160.0,164,141,23,4
2026-12,E0472,C002,P007,160.0,112,94,18,0
2026-12,E0463,C002,P027,160.0,132,124,8,0
2026-12,E0009,C004,P034,160.0,135,115,20,0
2026-12,E0095,C005,P002,160.0,97,78,19,0
2026-12,E0056,C005,P011,160.0,156,104,52,0
2026-12,E0358,C001,P003,160.0,160,151,9,0
2026-12,E0432,C011,P034,160.0,159,134,25,0
2026-12,E0283,C012,P009,160.0,154,139,15,0
2026-12,E0451,C008,P001,160.0,137,125,12,0
2026-12,E0058,C010,P031,160.0,125,88,37,0
2026-12,E0477,C002,P019,160.0,137,124,13,0
2026-12,E0231,C006,P004,160.0,152,130,22,0
2026-12,E0130,C006,P011,160.0,177,137,40,17
2026-12,E0362,C010,P007,160.0,146,103,43,0
2026-12,E0430,C011,P018,160.0,146,118,28,0
2026-12,E0097,C005,P013,160.0,99,88,11,0
2026-12,E0454,C004,P016,160.0,154,136,18,0
2026-12,E0347,C001,P028,160.0,179,126,53,19
2026-12,E0161,C008,P007,160.0,142,121,21,0
2026-12,E0064,C011,P006,160.0,140,108,32,0
2026-12,E0418,C007,P016,160.0,135,88,47,0
2026-12,E0498,C010,P013,160.0,162,119,43,2
2026-12,E0176,C004,P026,160.0,98,79,19,0
2026-12,E9999,C002,P002,160.0,174,158,16,14
2026-12,E0220,C006,P032,160.0,139,109,30,0
2026-12,E0256,C010,P021,160.0,155,126,29,0
2026-12,E0126,C010,P004,160.0,164,125,39,4
2026-12,E0361,C010,P001,160.0,122,79,43,0
2026-12,E0061,C009,P003,160.0,144,114,30,0
2026-12,E0050,C009,P012,160.0,138,90,48,0
2026-12,E0232,C007,P006,160.0,116,94,22,0
2026-12,E0254,C012,P019,160.0,170,125,45,10
2026-12,E0253,C011,P028,160.0,136,97,39,0
2026-12,E0089,C001,P021,160.0,115,93,22,0
2026-12,E0349,C008,P024,160.0,145,101,44,0
2026-12,E0217,C003,P017,160.0,109,92,17,0
2026-12,E0351,C007,P013,160.0,133,105,28,0
2026-12,E0157,C010,P006,160.0,152,102,50,0
2026-12,E0446,C001,P015,160.0,107,86,21,0
2026-12,E0287,C002,P004,160.0,160,128,32,0
2026-12,E0394,C007,P027,160.0,147,121,26,0
2026-12,E0196,C001,P026,160.0,164,126,38,4
2026-12,E0459,C009,P031,160.0,164,127,37,4
2026-12,E0011,C002,P029,160.0,132,118,14,0
2026-12,E0145,C008,P002,160.0,133,114,19,0
2026-12,E0423,C004,P033,160.0,156,115,41,0
2026-12,E0320,C004,P032,160.0,118,102,16,0
2026-12,E0114,C002,P033,160.0,118,84,34,0
2026-12,E0237,C008,P018,160.0,129,102,27,0
2026-12,E0330,C012,P018,160.0,111,73,38,0
2026-12,E0174,C007,P027,160.0,115,90,25,0
2026-12,E0062,C002,P029,160.0,116,97,19,0
2026-12,E0110,C007,P017,160.0,136,123,13,0
2026-12,E0424,C011,P030,160.0,135,98,37,0
2026-12,E0202,C010,P015,160.0,168,142,26,8
2026-12,E0021,C011,P001,160.0,137,103,34,0
2026-12,E0172,C009,P028,160.0,142,126,16,0
2026-12,E0398,C005,P018,160.0,188,176,12,28
2026-12,E0495,C010,P005,160.0,88,69,19,0
2026-12,E0428,C003,P002,160.0,149,127,22,0
2026-12,E0464,C003,P013,160.0,139,128,11,0
2026-12,E0053,C004,P030,160.0,152,135,17,0
2026-12,E0433,C008,P004,160.0,131,89,42,0
2026-12,E0118,C007,P022,160.0,137,101,36,0
2026-12,E0063,C012,P027,160.0,175,160,15,15
2026-12,E0382,C006,P021,160.0,156,130,26,0
2026-12,E0093,C011,P010,160.0,138,110,28,0
2026-12,E0103,C012,P027,160.0,125,82,43,0
2026-12,E0328,C004,P033,160.0,118,99,19,0
2026-12,E0080,C001,P019,160.0,132,104,28,0
2026-12,E0444,C008,P005,160.0,75,70,5,0
2026-12,E0206,C999,P019,160.0,140,100,40,0
2026-12,E0427,C004,P029,160.0,188,153,35,28
2026-12,E0069,C012,P035,160.0,148,137,11,0
2026-12,E0469,C003,P001,160.0,128,86,42,0
2026-12,E0276,C009,P005,160.0,88,73,15,0
2026-12,E0138,C011,P024,160.0,124,100,24,0
2026-12,E0007,C010,P018,160.0,132,106,26,0
2026-12,E0296,C012,P032,160.0,150,125,25,0
2026-12,E0163,C004,P032,160.0,133,93,40,0
2026-12,E0388,C012,P024,160.0,189,152,37,29
2026-12,E0499,C006,P025,160.0,138,106,32,0
2026-12,E0274,C004,P010,160.0,169,157,12,9
2026-12,E0018,C010,P026,160.0,105,89,16,0
2026-12,E0133,C012,P031,160.0,143,131,12,0
2026-12,E0205,C008,P032,160.0,125,84,41,0
2026-12,E0227,C002,P026,160.0,170,131,39,10
2026-12,E0371,C008,P015,160.0,134,104,30,0
2026-12,E0298,C009,P008,160.0,176,116,60,16
2026-12,E0165,C007,P015,160.0,160,132,28,0
2026-12,E0359,C007,P005,160.0,131,98,33,0
2026-12,E0389,C008,P018,160.0,118,93,25,0
2026-12,E0251,C012,P029,160.0,126,87,39,0
2026-12,E0234,C005,P010,160.0,137,90,47,0
2026-12,E0437,C006,P013,160.0,160,109,51,0
2026-12,E0128,C010,P014,160.0,144,134,10,0
2026-12,E0387,C009,P024,160.0,164,138,26,4
2026-12,E0131,C002,P001,160.0,178,159,19,18
2026-12,E0125,C001,P013,160.0,145,124,21,0
2026-12,E0025,C007,P004,160.0,120,99,21,0
2026-12,E0226,C009,P012,160.0,153,116,37,0
2026-12,E0378,C005,P007,160.0,192,144,48,32
2026-12,E0102,C007,P029,160.0,166,132,34,6
2026-12,E0068,C006,P034,160.0,151,135,16,0
2026-12,E0078,C005,P005,160.0,123,82,41,0
2026-12,E0441,C001,P005,160.0,139,92,47,0
2026-12,E0076,C011,P035,160.0,106,91,15,0
2026-12,E0456,C009,P028,160.0,116,101,15,0
2026-12,E0049,C005,P022,160.0,154,106,48,0
2026-12,E0270,C008,P033,160.0,101,69,32,0
2026-12,E0066,C003,P026,160.0,136,102,34,0
2026-12,E0449,C012,P022,160.0,114,101,13,0
2026-12,E0482,C007,P025,160.0,117,101,16,0
2026-12,E0150,C007,P029,160.0,145,111,34,0
2026-12,E0297,C009,P009,160.0,126,100,26,0
2026-12,E0484,C001,P008,160.0,110,82,28,0
2026-12,E0060,C003,P001,160.0,130,85,45,0
2026-12,E0010,C011,P001,160.0,109,96,13,0
2026-12,E0229,C010,P001,160.0,174,155,19,14
2026-12,E0216,C008,P009,160.0,161,128,33,1
2026-12,E0013,C011,P012,160.0,161,138,23,1
2026-12,E0218,C005,P024,160.0,124,89,35,0
2026-12,E0027,C011,P013,160.0,154,133,21,0
2026-12,E0213,C010,P003,160.0,149,105,44,0
2026-12,E0197,C002,P011,160.0,126,96,30,0
2026-12,E0288,C012,P001,160.0,142,123,19,0
2026-12,E0367,C006,P019,160.0,105,87,18,0
2026-12,E0376,C004,P019,160.0,118,107,11,0
2026-12,E0074,C009,P028,160.0,141,98,43,0
2026-12,E0374,C001,P005,160.0,132,113,19,0
2026-12,E0152,C002,P032,160.0,152,111,41,0
2026-12,E0440,C004,P005,160.0,126,89,37,0
2026-12,E0275,C999,P024,160.0,135,107,28,0
2026-12,E0046,C009,P015,160.0,143,114,29,0
2026-12,E0088,C003,P029,160.0,124,94,30,0
2026-12,E0280,C005,P034,160.0,135,114,21,0
2026-12,E0393,C001,P030,160.0,149,123,26,0
2026-12,E0390,C011,P003,160.0,182,129,53,22
2026-12,E0057,C004,P006,160.0,124,89,35,0
2026-12,E0198,C003,P027,160.0,132,94,38,0
2026-12,E0411,C005,P014,160.0,213,198,15,53
2026-12,E0092,C006,P019,160.0,166,117,49,6
2026-12,E0051,C002,P016,160.0,172,140,32,12
2026-12,E0151,C001,P012,160.0,157,114,43,0
2026-12,E0019,C004,P007,160.0,171,113,58,11
2026-12,E0252,C004,P013,160.0,123,88,35,0
2026-12,E0273,C005,P024,160.0,169,132,37,9
2026-12,E0014,C011,P005,160.0,162,139,23,2
2026-12,E0309,C002,P011,160.0,117,90,27,0
2026-12,E0055,C006,P009,160.0,135,111,24,0
2026-12,E0085,C001,P010,160.0,93,74,19,0
2026-12,E0158,C006,P011,160.0,147,96,51,0
2026-12,E0429,C012,P026,160.0,168,137,31,8
2026-12,E0435,C001,P022,160.0,131,102,29,0
2026-12,E0494,C012,P032,160.0,120,91,29,0
2026-12,E0453,C009,P006,160.0,118,106,12,0
2026-12,E0005,C005,P029,160.0,143,109,34,0
2026-12,E0236,C006,P033,160.0,157,141,16,0
2026-12,E0487,C012,P006,160.0,182,130,52,22
2026-12,E0173,C008,P010,160.0,91,79,12,0
2026-12,E0029,C012,P013,160.0,179,158,21,19
2026-12,E0303,C010,P027,160.0,148,105,43,0
2026-12,E0210,C012,P026,160.0,167,125,42,7
2026-12,E0037,C009,P009,160.0,161,112,49,1
2026-12,E0312,C002,P035,160.0,144,108,36,0
2026-12,E0109,C008,P005,160.0,143,116,27,0
2026-12,E0047,C002,P010,160.0,153,111,42,0
2026-12,E0392,C002,P019,160.0,137,98,39,0
2026-12,E0466,C004,P016,160.0,139,99,40,0
2026-12,E0003,C012,P035,160.0,54,39,15,0
2026-12,E0096,C006,P004,160.0,158,139,19,0
2026-12,E0313,C004,P029,160.0,124,97,27,0
2026-12,E0385,C010,P032,160.0,169,116,53,9
2026-12,E0492,C003,P021,160.0,167,156,11,7
2026-12,E0417,C011,P030,160.0,132,93,39,0
2026-12,E0187,C006,P020,160.0,158,108,50,0
2026-12,E0177,C005,P030,160.0,155,122,33,0
2026-12,E0146,C003,P020,160.0,130,115,15,0
2026-12,E0190,C001,P026,160.0,160,136,24,0
2026-12,E0137,C004,P027,160.0,181,118,63,21
2026-12,E0475,C012,P009,160.0,170,110,60,10
2026-12,E0008,C005,P026,160.0,109,71,38,0
2026-12,E0369,C012,P030,160.0,156,113,43,0
2026-12,E0409,C011,P020,160.0,166,142,24,6
2026-12,E0235,C012,P020,160.0,128,84,44,0
2026-12,E0247,C011,P032,160.0,169,157,12,9
2026-12,E0381,C002,P010,160.0,125,99,26,0
2026-12,E0166,C002,P022,160.0,137,120,17,0
2026-12,E0365,C003,P020,160.0,126,91,35,0
2026-12,E0407,C010,P003,160.0,123,116,7,0
2026-12,E0372,C010,P014,160.0,153,141,12,0
2026-12,E0445,C008,P025,160.0,111,77,34,0
2026-12,E0415,C002,P026,160.0,138,115,23,0
2026-12,E0167,C008,P028,160.0,153,134,19,0
2026-12,E0115,C003,P035,160.0,127,89,38,0
2026-12,E0384,C004,P004,160.0,174,135,39,14
2026-12,E0207,C004,P014,160.0,140,113,27,0
2026-12,E0307,C002,P027,160.0,180,170,10,20
2026-12,E0178,C004,P011,160.0,185,140,45,25
2026-12,E0222,C008,P028,160.0,109,83,26,0
2026-12,E0261,C010,P014,160.0,154,125,29,0
2026-12,E0015,C007,P021,160.0,149,131,18,0
2026-12,E0104,C009,P022,160.0,134,97,37,0
2026-12,E0260,C012,P025,160.0,145,116,29,0
